clinic_name,address,postal_code,X,Y,LAT,LONG
HEALTHLINK FAMILY CLINIC & SURGERY,21 GHIM MOH ROAD #01-187 Singapore 270021,270021,23017.2274397026,32490.098661501,1.3101030259412,103.788545950724
HEALTHLINK MEDICAL CLINIC,635 VEERASAMY ROAD #01-154 Singapore 200635,200635,30437.2825386556,32101.4467330258,1.30658850181782,103.855218716278
HEALTHLINK MEDICAL CLINIC & SURGERY,5 UPPER ALJUNIED LANE #01-46 Singapore 360005,360005,33183.8553769326,35102.5044547021,1.3337286598267,103.879898473982
HEALTHMARK CLINIC (PASIR RIS),735 PASIR RIS STREET 72 PASIR RIS WEST PLAZA #01-314 Singapore 510735,510735,39491.1055120087,40182.4558622018,1.37966812044178,103.936574613663
HEALTHMARK FAMILY CLINIC (COMPASSVALE),263 Compassvale Street #01-02/03 Singapore 540263,540263,34980.3154496239,41860.831934303,1.39484816528777,103.896042268385
HEALTHMARK FAMILY MEDICINE CLINIC,601 Choa Chu Kang St 62 #01-09 Singapore 680601,680601,18162.6096388769,42091.5242453497,1.3969336307861,103.744921736632
HEALTHMARK MEDICAL CLINIC,639 Punggol Drive #01-06 Singapore 820639,820639,37207.4121407371,42369.3232248164,1.39944615081317,103.916054653165
HEALTHMARK PIONEER MALL CLINIC,638 Jurong West Street 61 Pioneer Mall #02-08 Singapore 640638,640638,12848.6614737444,35983.4657739662,1.34169239214294,103.697174842118
HEALTHMATTERS - THE FAMILY PRACTICE,"1 Pasir Ris Close, Downtown East #02-309/310 Singapore 519599",519599,41545.6951570915,39878.0957584474,1.37691472459081,103.955036447226
HEALTHMED FAMILY CLINIC (BUKIT PANJANG),416 Saujana Road #01-50 Singapore 670416,670416,20781.408847474,40572.4962133579,1.38319686732577,103.76845411079
HEALTHPATH MEDICAL CLINIC AND SURGERY,338 ANG MO KIO AVENUE 1 #01-1651 Singapore 560338,560338,29743.7051004919,38438.1784593332,1.36389570157549,103.848986957428
HEALTHPLUS CLINIC & SURGERY,631 BEDOK RESERVOIR ROAD #01-898 Singapore 470631,470631,37083.8196092561,35017.5269088075,1.33295923556351,103.914941831232
HEALTHPLUS FAMILY CLINIC & SURGERY,78A TELOK BLANGAH ST 32 #01-02 Singapore 101078,101078,25291.3679326348,28430.2551556844,1.27338751489364,103.808980553946
HEALTHPOINT FAMILY CLINIC & SURGERY PTE LTD,48 TANGLIN HALT RD #01-337 Singapore 142048,142048,24027.7538598016,31460.186172925,1.30078900889498,103.797626150842
HEALTHPRO CLINIC AND SURGERY,820 TAMPINES ST 81 #01-516 Singapore 520820,520820,39440.6551394289,36672.96992849,1.34792965256802,103.936119933977
HEALTHSERVE (JURONG) COMMUNITY MEDICAL CLINIC,5D JALAN PAPAN ASPRI-WESTLITE PAPAN #01-34/36 Singapore 619421,619421,16274.3524619527,33882.9289966542,1.32269744313704,103.727957468523
HEALTHSERVE (MANDAI) COMMUNITY CLINIC,36 MANDAI ESTATE WESTLITE MANDAI DORMITORY #00-00 Singapore 729940,729940,19638.7381916519,43237.4878761936,1.4072977693125,103.758185596726
HEALTHSERVE COMMUNITY CLINIC,1 LORONG 23 GEYLANG BUILDING 4 #01-07 Singapore 388352,388352,33273.9397975763,32914.11258455,1.31393760905811,103.880707558027
HEALTHSPRINGS LASER AND AESTHETIC CLINIC,541 ORCHARD ROAD LIAT TOWERS #11-01 Singapore 238881,238881,27711.0892851573,31935.4330472722,1.30508722710852,103.830722581168
HEALTHSPRINGS MEDICAL ASSOCIATES,541 ORCHARD RD LIAT TOWERS #10-02 Singapore 238881,238881,27711.0892851573,31935.4330472722,1.30508722710852,103.830722581168
HEALTHSPRINGS MEDICAL CLINIC,524A JELAPANG ROAD GREENRIDGE SHOPPING CENTRE #02-01/02 Singapore 671524,671524,20533.7299018215,40816.7439803761,1.38540569283273,103.766228468185
HEALTHWAY JAPANESE MEDICAL CENTRE,176 ORCHARD ROAD THE CENTREPOINT #06-05 Singapore 238843,238843,28716.7486134721,31591.636454586,1.30197804494229,103.839758893141
HEALTHWAY MEDICAL,218 BEDOK NORTH ST 1 #01-17 Singapore 460218,460218,39232.5818807363,34413.1723433975,1.32749295541458,103.934249434214
HEALTHWAY MEDICAL,90 Hougang Avenue 10 Hougang Mall #04-06 Singapore 538766,538766,34728.1240016192,39389.1175711434,1.37249493810007,103.893775562605
HEALTHWAY MEDICAL,690 JURONG WEST CENTRAL 1 #01-193 Singapore 640690,640690,13909.8225076395,35927.5123187303,1.34118688549856,103.706710011345
HEALTHWAY MEDICAL,417 YISHUN AVE 11 #01-321 Singapore 760417,760417,29447.8759976815,45126.7844556794,1.42438506738991,103.846329063065
HEALTHWAY MEDICAL,110 LENGKONG TIGA #01-231 Singapore 410110,410110,36628.8765286524,33988.5254865401,1.32365345248102,103.910853623161
HEALTHWAY MEDICAL,168 Punggol Field #02-07A Singapore 820168,820168,36872.7560553817,41793.3313340843,1.39423719689747,103.913047322951
HEALTHWAY MEDICAL,177 Toa Payoh Central #01-130 Singapore 310177,310177,29729.0207395299,35121.444463905,1.33390034057389,103.848854818382
HEALTHWAY MEDICAL,6A SHENTON WAY Downtown Gallery #02-15 Singapore 068815,068815,29746.0949999493,28936.5947860386,1.27796674080036,103.849007893861
HEALTHWAY MEDICAL,118 RIVERVALE DRIVE RIVERVALE PLAZA #02-17 Singapore 540118,540118,35625.6731445377,40809.1926632635,1.38533736107776,103.901841044122
HEALTHWAY MEDICAL,625 ELIAS RD ELIAS MALL #01-322 Singapore 510625,510625,40092.4603688932,40064.6401872877,1.37860239744305,103.941978174681
HEALTHWAY MEDICAL,101 TOWNER ROAD #01-236 Singapore 322101,322101,31090.4039713929,33520.8904955406,1.31942539040728,103.861087462608
HEALTHWAY MEDICAL,888 WOODLANDS DR 50 888 PLAZA #02-737 Singapore 730888,730888,23770.7139348243,46535.3137346059,1.43712301500436,103.795314383823
HEALTHWAY MEDICAL,446 BUKIT BATOK WEST AVENUE 8 #01-03 Singapore 650446,650446,17512.8135981698,36920.7521485034,1.35017085138479,103.739084635294
HEALTHWAY MEDICAL,658 PUNGGOL EAST #01-04 Singapore 820658,820658,37574.4441327324,42419.9859878383,1.39990420674063,103.919352747891
HEALTHWAY MEDICAL,705 SERANGOON ROAD KWONG WAI SHIU HOSPITAL #01-06 Singapore 328127,328127,30867.594593489,33362.706592353,1.31799485288767,103.859085390156
HEALTHWAY MEDICAL,267 Compassvale Link #01-04 Singapore 540267,540267,35092.1126386545,40633.0380527805,1.38374441748549,103.897046557237
HEALTHWAY MEDICAL,727 Clementi West  Street 2 #01-258 Singapore 120727,120727,20294.8552770053,31847.3280619606,1.30428947930431,103.764084285428
HEALTHWAY MEDICAL,308 ANCHORVALE ROAD MULTI STOREY CAR PARK #01-03 Singapore 540308,540308,33910.2374374585,41275.8993352018,1.38955848510239,103.886426650492
HEALTHWAY MEDICAL,163 TOA PAYOH LOR 1 #01-1012/1014 Singapore 310163,310163,29200.4192795652,34918.0132848043,1.33206060664777,103.84410502428
HEALTHWAY MEDICAL,960 JURONG WEST ST 92 #01-166 Singapore 640960,640960,12212.6174492981,35949.546412034,1.34138531163606,103.691459639611
HEALTHWAY MEDICAL,721 Ang Mo Kio Ave 8 #01-2801 Singapore 560721,560721,29622.6760250863,39372.9941794314,1.3723498478156,103.847899479721
HEALTHWAY MEDICAL,445 FAJAR ROAD FAJAR SHOPPING CENTRE #02-534 Singapore 670445,670445,21038.9504945486,40614.9034746252,1.38358044570632,103.770768305101
HEALTHWAY MEDICAL,41 HOLLAND DRIVE #01-07 Singapore 270041,270041,23564.503640263,32215.5344819911,1.30762004852148,103.793463531218
HEALTHWAY MEDICAL,710 TAMPINES ST 71 #01-134 Singapore 520710,520710,39619.8547696069,37853.116131654,1.35860238807567,103.937730607912
HEALTHWAY MEDICAL CENTRE,238 Thomson Road Novena Square #03-32A Singapore 307683,307683,29172.1136297672,33580.8177132867,1.31996748439188,103.843850630993
HEALTHWAY MEDICAL CLINIC,684 HOUGANG AVENUE 8 #01-965 Singapore 530684,530684,33962.7822334387,39550.9221305437,1.37395840500472,103.886898456705
HEALTHWAY MEDICAL CLINIC,475 CHOA CHU KANG AVE 3 SUNSHINE PLACE #02-03 Singapore 680475,680475,17505.238187743,39986.6034532767,1.37789727654677,103.739015486021
HEALTHWAY MEDICAL CLINIC,534 CHOA CHU KANG ST 51 LIMBANG SHOPPING CENTRE #01-37 Singapore 680534,680534,17969.9814966502,41572.7990165949,1.39224240572063,103.743190998187
HEALTHWAY MEDICAL CLINIC,10 PASIR RIS CENTRAL PASIR RIS MRT STATION #01-20 Singapore 519634,519634,40905.6061495684,39449.9708075822,1.37304321206227,103.949284605816
HEALTHWAY MEDICAL CLINIC,201D TAMPINES STREET 21 #01-1143 Singapore 524201,524201,41384.4689885915,37152.1435894389,1.35226231425317,103.953586491358
HEALTHWAY MEDICAL CLINIC,101 YISHUN AVENUE 5 #01-15 Singapore 760101,760101,27371.1442933983,45806.8930951096,1.43053575384082,103.827667722074
HEALTHWAY MEDICAL CLINIC,3 Gateway Drive Westgate #04-32 Singapore 608532,608532,17922.485914909,35150.0649612676,1.33415754608946,103.742766383798
HEALTHWAY MEDICAL CLINIC,443 CLEMENTI AVENUE 3 #01-63 Singapore 120443,120443,20286.6623391717,32944.3462746423,1.31421051581743,103.764010395621
HEALTHWAY MEDICAL CLINIC,273C PUNGGOL PLACE #01-874 Singapore 823273,823273,35561.2224068921,42685.1680307034,1.4023030136717,103.901262391698
HEALTHWAY MEDICAL CLINIC,748 YISHUN STREET 72 #01-230 Singapore 760748,760748,28014.6786147034,45473.312915504,1.42751898239055,103.83345047935
HEALTHWAY MEDICAL CLINIC,190 LORONG 6 TOA PAYOH #02-512 Singapore 310190,310190,29712.344109614,35019.5821351689,1.33297913475345,103.848704963622
HEALTHWAY MEDICAL CLINIC,30 SEMBAWANG DRIVE SUN PLAZA #03-20 Singapore 757713,757713,26462.447663953,47759.6068513989,1.44819535371133,103.819502127155
HEALTHWAY SCREENING & WELLNESS CENTRE,176 ORCHARD ROAD THE CENTREPOINT #06-02/03/04 Singapore 238843,238843,28716.7486134721,31591.636454586,1.30197804494229,103.839758893141
HEALTHWAY TAMPINES CENTRAL CLINIC,503 Tampines Central 1 #01-311 Singapore 520503,520503,40440.3264011865,37543.6496071704,1.35580335654013,103.945102946956
HEALTHWERKZ MEDICAL CENTRE,355 sembawang way #01-02 Singapore 750355,750355,26376.2551611938,47908.828616485,1.44954485621132,103.81872759237
HEALTHWERKZ MEDICAL CENTRE (CCK),225 CHOA CHU KANG CENTRAL #01-199 Singapore 680225,680225,18158.9670081085,40339.6862028297,1.3810906534872,103.744889593727
HEALTHWERKZ MEDICAL CENTRE @ ORCHARD,9 SCOTTS ROAD PACIFIC PLAZA #11-02 Singapore 228210,228210,27867.5189468129,32096.8522952404,1.30654704697703,103.832128174215
HEALTHWERKZ MEDICAL CENTRE @ SEMB MRT,11 CANBERRA ROAD SEMBAWANG MRT #01-09 Singapore 759775,759775,26522.98826239,47854.1998395566,1.44905082158503,103.820046140211
HEALTHWISE MEDICAL CLINIC & SURGERY,41 JALAN TIGA #01-07 Singapore 390041,390041,33725.3797828139,32238.4822143838,1.30782736808215,103.884763845679
HEARTLAND FAMILY CLINIC,333C YISHUN STREET 31 #01-167 Singapore 763333,763333,29387.9028634041,45956.6404334642,1.43188998756067,103.845790190244
HILL SPRING MEDICAL,12 JALAN LEBAN SEMBAWANG HILLS ESTATE Singapore 577552,577552,27538.9308052262,39284.2316221744,1.37154715195752,103.829175544715
HISEMAINN MEDICAL CLINIC (BUKIT BATOK),289E BUKIT BATOK ST 25 #01-160 Singapore 654289,654289,19777.1614297938,36257.162261188,1.34417029336799,103.75943138784
HISEMAINN MEDICAL CLINIC (JURONG WEST),276 JURONG WEST ST 25 #01-06 Singapore 640276,640276,13578.3280039882,37301.1875603888,1.35360972722832,103.703730685947
HISEMAINN MEDICAL CLINIC (SIMS PLACE),48 Sims Place #01-167 Singapore 380048,380048,33132.810359544,33336.283732215,1.31775559847161,103.879439510031
HK FAMILY CLINIC & SURGERY PTE LTD,410 ANG MO KIO AVE 10 #01-817 Singapore 560410,560410,30373.3779565093,38307.6737494823,1.36271541988054,103.854644986527
HL CLINIC PTE LTD,9 TELOK BLANGAH CRESCENT #01-135 Singapore 090009,090009,26451.9148899079,28874.7954329643,1.2774078592663,103.819408460492
HL DERMAHEALTH AESTHETIC CLINIC PTE LTD,12 TELOK BLANGAH CRESCENT #01-111 Singapore 090012,090012,26463.9031907547,28850.2036345005,1.27718546024848,103.819516181007
HL FAMILY CLINIC & SURGERY PTE LTD,111 JALAN BUKIT MERAH #01-1704 Singapore 160111,160111,27206.1855982189,29196.9274438918,1.28032113621851,103.826185854436
HL FAMILY CLINIC & SURGERY(BEDOK) PTE LTD,89 BEDOK NORTH STREET 4 #01-83 Singapore 460089,460089,39655.6670912427,34948.5643044375,1.33233468349264,103.938051284737
HO MEDICAL CENTRE PTE LTD,352 CLEMENTI AVENUE 2 #01-115 Singapore 120352,120352,21103.5526931838,32951.8534610365,1.31427860227342,103.771350557894
HO MEDICAL CLINIC,101 UPPER CROSS ST PEOPLE'S PARK CTR #03-09 Singapore 058357,058357,29186.540773403,29799.4470430575,1.28577009981807,103.843980122838
HO TONG CLINIC,35 CIRCUIT RD #01-448 Singapore 370035,370035,33864.0504919924,34597.2280478124,1.3291589969451,103.886010316123
HOME TEAM ACADEMY MEDICAL CENTRE,501 OLD CHOA CHU KANG ROAD #01-00 Singapore 698928,698928,15587.3044635025,39529.7647191212,1.37376504895357,103.721781664161
HONG ASSOCIATES CLINIC,111 JLN BUKIT MERAH #01-1682 Singapore 160111,160111,27206.1855982189,29196.9274438918,1.28032113621851,103.826185854436
HONG FAMILY CLINIC,282 TAMPINES ST 22 #01-300 Singapore 520282,520282,41256.5426872003,36653.6407940891,1.34775409909299,103.952436774993
HONG WHYE CLINIC,412 BEDOK NORTH AVE 2 #01-144 Singapore 460412,460412,38881.0373501168,34612.0059065744,1.32929126082804,103.931090689284
HONG'S CLINIC PEOPLE'S PARK CENTRE,101 UPPER CROSS STREET PEOPLE'S PARK CENTRE #B1-37 Singapore 058357,058357,29186.540773403,29799.4470430575,1.28577009981807,103.843980122838
HOPE FAMILY CLINIC AND SURGERY,883 WOODLANDS ST 82 WOODLANDS NORTH PLAZA #02-466A Singapore 730883,730883,23240.3015413931,47157.8954982031,1.44275333232865,103.79054801524
HORIZON MEDICAL CENTRE,200 Upper Thomson Road Thomson Imperial Court #01-11 Singapore 574424,574424,28304.3823553815,37105.6669188328,1.35184499157064,103.836053648292
HOUGANG CENTRAL MEDICAL CLINIC,804 HOUGANG CENTRAL #01-124 Singapore 530804,530804,34805.8194035787,39240.5447213594,1.37115128124189,103.89447367673
HOUGANG CLINIC,631 HOUGANG AVE 8 #01-16 Singapore 530631,530631,33364.0752500393,39189.656734271,1.37069136628934,103.881518580726
HOUGANG FAMILY MEDICINE CLINIC,51 HOUGANG AVENUE 9 #02-01 Singapore 538776,538776,33521.3532930092,39701.7515190486,1.37532253773569,103.88293193004
HQ SCDF MEDICAL CENTRE,91 UBI AVENUE 4 HQ SINGAPORE CIVIL DEFENCE FORCE #01-00 Singapore 408827,408827,34718.4393062092,35150.7435694635,1.33416461563863,103.893687591258
HUA MEI CLINIC,298 TIONG BAHRU ROAD CENTRAL PLAZA #15-01 TO 06 Singapore 168730,168730,27418.4928030069,29857.9693420716,1.28629937187779,103.828093503404
"HUA MEI CLINIC, WHAMPOA",300 WHAMPOA DRIVE WHAMPOA COMMUNITY CLUB #02-06 Singapore 327737,327737,30657.8965191652,34122.6458281186,1.32486749296573,103.85720121091
HUAN CLINIC,51 CHIN SWEE ROAD #03-111 Singapore 160051,160051,28969.4831599083,29980.0047673993,1.28740300791532,103.842029778891
HUANG SURGERY PRIVATE LIMITED,491B RIVER VALLEY ROAD VALLEY POINT OFFICE TOWER #03-03A Singapore 248373,248373,27305.2485924778,30606.8804985062,1.29307225898644,103.827075942117
HUI CLINIC + SURGERY,157 ANG MO KIO AVE 4 #01-566 Singapore 560157,560157,28676.2385494256,39699.8244775981,1.37530562109725,103.839395071769
HWANG & LIANG FAMILY CLINIC & SURGERY,476 TAMPINES ST 44 #01-173 Singapore 520476,520476,41359.1447957255,38109.7811271157,1.36092283930267,103.953359364582
HYPERBARIC MEDICAL SERVICES PTE LTD,10 SINARAN DRIVE NOVENA MEDICAL CENTER #10-02 Singapore 307506,307506,29206.6250939963,33662.3578150738,1.32070490289998,103.844160737673
I-HEALTH MEDICAL CLINIC,30 BENDEMEER ROAD BENDEMEER VILLE #01-883 Singapore 330030,330030,31420.0849082655,33507.4016594011,1.31930336712701,103.86404981515
I.MEDICAL & I.AESTHETICS,1 NORTHPOINT DRIVE NORTHPOINT CITY #B1-176 Singapore 768019,768019,28318.1723276906,45515.7637021318,1.42790289018681,103.836177650973
ICA DIVISION CLINIC,10 KALLANG ROAD ICA BUILDING Singapore 208718,208718,31277.9838074201,32106.5632935297,1.30663469653197,103.862772815008
ICARE MEDICAL AND WELLNESS CLINIC,22 HAVELOCK ROAD #01-701 Singapore 160022,160022,27499.8127657487,30128.5087877866,1.2887460370409,103.828824191655
ICON MEDICAL CLINIC,517 JURONG WEST ST 52 #01-101 Singapore 640517,640517,15358.2000714192,36443.0204543006,1.34584959149843,103.719724305774
IDOC CLINIC,21 HOUGANG STREET 51 HOUGANG GREEN SHOPPING MALL #01-43 Singapore 538719,538719,34066.6627102567,40135.5216910206,1.37924529070163,103.887832017102
IDOC CLINIC (HONG KAH) PTE LTD,502 JURONG WEST AVENUE 1 #01-813 Singapore 640502,640502,15203.5743513244,36957.3883343879,1.35050127679183,103.718334683095
IDS CLINIC,8 SINARAN DRIVE NOVENA SPECIALIST CENTER #05-09 to 10 Singapore 307470,307470,29275.8088362575,33587.7363690063,1.32003005012671,103.844782386745
IHP MEDICAL CLINIC @ APB,459 JALAN AHMAD IBRAHIM Singapore 639934,639934,7268.71121526374,35394.6451312844,1.33636401059473,103.647036245212
IHP MEDICAL CLINIC @ GSK,23 ROCHESTER PARK Singapore 139234,139234,22867.1574446422,32172.9271796197,1.3072346152082,103.787197551724
IHP MEDICAL CLINIC @ GSK TUAS,10 TUAS SOUTH AVENUE 8 #01-065 Singapore 637421,637421,5317.18838306135,30944.2183877547,1.29611477788818,103.629504049989
IHP MEDICAL CLINIC @ HP,1150 DEPOT ROAD #05-00 Singapore 109673,109673,25184.0779793262,29432.0820427071,1.28244767598477,103.808016426795
IHP MEDICAL CLINIC @ SKYWORKS,3 BEDOK SOUTH ROAD Singapore 469269,469269,38667.1753395391,33657.7835054994,1.32066169897635,103.929168691596
IM MEDICAL CLINIC,50 EAST COAST ROAD ROXY SQUARE #02-114 Singapore 428769,428769,35871.8859393255,31851.3707749378,1.304325999049,103.904051120306
IM MEDICAL CLINIC,1 TRAS LINK ORCHID HOTEL #02-12 Singapore 078867,078867,29171.7543488019,28822.7006916329,1.27693674900725,103.843847224885
IMAGO AESTHETIC CLINIC,53 ANG MO KIO AVENUE 3 AMK HUB #03-26B Singapore 569933,569933,29679.5749310621,39022.9506683909,1.36918417625914,103.848410737143
IMC MEDICAL,1 RAFFLES LINK ONE RAFFLES LINK #B1-03/05 Singapore 039393,039393,30320.9724235214,30574.3217429761,1.29277773074185,103.854173501689
INLE AESTHETICS AND ANTI-AGING CLINIC,3 SIMEI STREET 6 EASTPOINT MALL #02-28 Singapore 528833,528833,41321.9771343163,36095.4714791365,1.34270619619912,103.953024496946
INLIVEN MEDICAL,10 SINARAN DRIVE NOVENA MEDICAL CENTER #08-14 Singapore 307506,307506,29206.6250939963,33662.3578150738,1.32070490289998,103.844160737673
INSYNC MEDICAL,184 EAST COAST ROAD Singapore 428890,428890,36151.0419233066,32121.3579207547,1.30676759346568,103.906559535405
INTEGRATED WELLNESS CLINIC,8 SINARAN DRIVE NOVENA SPECIALIST CENTER #05-04 Singapore 307470,307470,29275.8088362575,33587.7363690063,1.32003005012671,103.844782386745
INTEMEDICAL 24 HOUR CLINIC,525 ANG MO KIO AVENUE 10 CHENG SAN CENTRE #01-2407 Singapore 560525,560525,30299.000984946,39403.6086104903,1.37262666876274,103.853976743801
INTERNATIONAL MEDICAL CLINIC,293 HOLLAND RD COLD STORAGE JELITA #02-03/04 Singapore 278628,278628,22717.2694206971,33313.0615600161,1.3175455593989,103.785850542515
INTERNATIONAL MEDICAL CLINIC,1 ORCHARD BOULEVARD CAMDEN MEDICAL CENTRE #14-05/06/07 Singapore 248649,248649,26952.5940440902,31719.8530864772,1.3031375815005,103.823907153629
INTERNATIONAL MEDICAL CLINIC,88 East Coast Road Katong Square #02-07 Singapore 423371,423371,35934.9422006929,31901.2241720762,1.30477683917238,103.904617722414
IPCARE CLINIC,5 LORONG NAPIRI BRIGHT VISION HOSPITAL (LEVEL 2) Singapore 547530,547530,32975.96333266,39338.4436997715,1.37203701009482,103.878031146933
ISLAND FAMILY CLINIC (ANCHORVALE),338 ANCHORVALE CRESCENT #01-02 Singapore 540338,540338,34269.3649757734,42345.1771526821,1.39922856990292,103.889653919048
ISLAND FAMILY CLINIC (BEDOK),763 BEDOK RESERVOIR VIEW #01-283 Singapore 470763,470763,39297.2214603337,35361.8137520254,1.33607209475068,103.934830606324
ISLAND FAMILY CLINIC (BUKIT BATOK),447 BUKIT BATOK WEST AVENUE 9 #01-05 Singapore 650447,650447,17593.5420034404,37199.9828338679,1.35269613917061,103.739809933376
ISLAND FAMILY CLINIC (FERNVALE),473A FERNVALE STREET #01-03 Singapore 791473,791473,33332.2066650763,42193.7989753634,1.39785974876815,103.881232764244
ISLAND FAMILY CLINIC (KEAT HONG),803 KEAT HONG CLOSE #01-04 Singapore 680803,680803,17921.8985949525,39572.821833998,1.37415533445513,103.742759621749
ISLAND FAMILY CLINIC (SENGKANG),279 SENGKANG EAST AVENUE #01-05 Singapore 540279,540279,34641.2740479831,40906.5819590967,1.3862183552243,103.89299549602
ISLAND GROUP CLINIC,100 ORCHARD RD CONCORDE HOTEL & SHOPPING MALL #04-104 Singapore 238840,238840,28991.5434350181,31440.8495623302,1.30061437384278,103.842228045431
ISLAND GROUP CLINIC,19 TANGLIN ROAD TANGLIN SHOPPING CENTRE #06-34 TO 37 Singapore 247909,247909,27302.4306129278,32080.8931981456,1.30640271091405,103.827050588428
